DATE,AT,HT,WON,LOST,SOLOST,HWR,HLR,HSLR,AWR,ALR,ASLR,HW,AW,HS,AS,RES
12/27/23,FLA,TBL,FLA,TBL,,17,13,5,19,12,2,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,OTT,TOR,OTT,TOR,,17,8,6,12,17,0,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,BOS,BUF,BOS,BUF,,14,17,4,19,9,4,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,PIT,NYI,PIT,NYI,,16,8,9,15,13,4,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,DET,MIN,MIN,DET,,15,13,4,16,14,4,TRUE,FALSE,FALSE,FALSE,HW
12/27/23,CAR,NSH,CAR,NSH,,19,15,0,17,13,4,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,DAL,STL,STL,DAL,,17,15,1,20,8,4,TRUE,FALSE,FALSE,FALSE,HW
12/27/23,COL,ARI,ARI,,COL,17,14,2,21,11,2,FALSE,FALSE,TRUE,FALSE,HS
12/27/23,WPG,CHI,CHI,,WPG,10,22,1,20,10,2,FALSE,FALSE,TRUE,FALSE,HS
12/27/23,SEA,CGY,SEA,CGY,,14,16,4,12,14,9,FALSE,TRUE,FALSE,FALSE,AW
12/27/23,VGK,ANA,ANA,VGK,,12,21,0,21,9,5,TRUE,FALSE,FALSE,FALSE,HW
12/27/23,SJS,LAK,LAK,SJS,,19,8,3,9,23,2,TRUE,FALSE,FALSE,FALSE,HW
12/28/23,MTL,CAR,CAR,MTL,,18,13,4,15,16,2,TRUE,FALSE,FALSE,FALSE,HW
12/28/23,PHI,VAN,PHI,VAN,,23,9,3,18,10,5,FALSE,TRUE,FALSE,FALSE,AW
12/28/23,LAK,VGK,VGK,LAK,,21,10,5,20,8,3,TRUE,FALSE,FALSE,FALSE,HW
12/28/23,EDM,SJS,EDM,SJS,,9,24,2,15,15,1,FALSE,TRUE,FALSE,FALSE,AW
12/29/23,TOR,CBJ,CBJ,,TOR,11,20,5,17,9,6,FALSE,FALSE,TRUE,FALSE,HS
12/29/23,NSH,DET,DET,,NSH,16,15,4,19,16,0,FALSE,FALSE,TRUE,FALSE,HS
12/29/23,NYR,FLA,FLA,NYR,,20,12,2,24,8,1,TRUE,FALSE,FALSE,FALSE,HW
12/29/23,NJD,OTT,NJD,OTT,,13,17,0,18,13,2,FALSE,TRUE,FALSE,FALSE,AW
12/29/23,WSH,NYI,NYI,WSH,,16,9,9,17,10,5,TRUE,FALSE,FALSE,FALSE,HW
12/29/23,CHI,DAL,DAL,,CHI,20,9,4,11,22,1,FALSE,FALSE,TRUE,FALSE,HS
12/29/23,COL,STL,COL,STL,,18,15,1,21,11,3,FALSE,TRUE,FALSE,FALSE,AW
12/29/23,ARI,ANA,ARI,ANA,,13,21,0,18,14,2,FALSE,TRUE,FALSE,FALSE,AW
12/29/23,PHI,SEA,SEA,,PHI,13,14,9,19,10,5,FALSE,FALSE,TRUE,FALSE,HS
12/30/23,MIN,WPG,WPG,MIN,,20,10,3,16,13,4,TRUE,FALSE,FALSE,FALSE,HW
12/30/23,CBJ,BUF,BUF,,CBJ,14,18,4,12,20,5,FALSE,FALSE,TRUE,FALSE,HS
12/30/23,NJD,BOS,BOS,NJD,,20,9,4,19,13,2,TRUE,FALSE,FALSE,FALSE,HW
12/30/23,MTL,FLA,FLA,MTL,,21,12,2,15,17,2,TRUE,FALSE,FALSE,FALSE,HW
12/30/23,STL,PIT,PIT,STL,,16,13,4,18,16,1,TRUE,FALSE,FALSE,FALSE,HW
12/30/23,NYR,TBL,NYR,TBL,,17,14,5,24,9,1,FALSE,TRUE,FALSE,FALSE,AW
12/30/23,CAR,TOR,CAR,TOR,,17,9,7,19,13,4,FALSE,TRUE,FALSE,FALSE,AW
12/30/23,NSH,WSH,NSH,,WSH,17,11,5,19,16,1,FALSE,FALSE,FALSE,TRUE,AS
12/30/23,EDM,LAK,EDM,,LAK,20,9,3,16,15,1,FALSE,FALSE,FALSE,TRUE,AS
12/31/23,WPG,MIN,WPG,MIN,,16,14,4,21,10,3,FALSE,TRUE,FALSE,FALSE,AW
12/31/23,BOS,DET,BOS,DET,,17,15,4,21,9,4,FALSE,TRUE,FALSE,FALSE,AW
12/31/23,BUF,OTT,OTT,BUF,,13,18,0,15,18,4,TRUE,FALSE,FALSE,FALSE,HW
12/31/23,NYI,PIT,PIT,NYI,,17,13,4,17,9,9,TRUE,FALSE,FALSE,FALSE,HW
12/31/23,MTL,TBL,TBL,MTL,,17,15,5,15,18,2,TRUE,FALSE,FALSE,FALSE,HW
12/31/23,EDM,ANA,EDM,ANA,,13,22,0,17,15,1,FALSE,TRUE,FALSE,FALSE,AW
12/31/23,PHI,CGY,CGY,PHI,,14,17,4,19,10,6,TRUE,FALSE,FALSE,FALSE,HW
12/31/23,SJS,COL,COL,SJS,,22,11,3,9,25,2,TRUE,FALSE,FALSE,FALSE,HW
12/31/23,CHI,DAL,DAL,CHI,,21,9,4,11,22,2,TRUE,FALSE,FALSE,FALSE,HW
1/1/24,VGK,SEA,SEA,VGK,,14,14,9,22,10,5,TRUE,FALSE,FALSE,FALSE,HW
1/2/24,BOS,CBJ,BOS,CBJ,,12,20,6,22,9,4,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,CAR,NYR,CAR,NYR,,25,9,1,20,13,4,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,WSH,PIT,WSH,PIT,,18,13,4,17,11,6,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,MTL,DAL,MTL,DAL,,22,9,4,15,19,2,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,CGY,MIN,CGY,MIN,,16,15,4,15,17,4,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,CHI,NSH,NSH,CHI,,20,16,1,11,23,2,TRUE,FALSE,FALSE,FALSE,HW
1/2/24,TBL,WPG,WPG,TBL,,22,10,3,18,15,5,TRUE,FALSE,FALSE,FALSE,HW
1/2/24,FLA,ARI,FLA,ARI,,19,14,2,22,12,2,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,NYI,COL,COL,,NYI,23,11,3,17,10,9,FALSE,FALSE,TRUE,FALSE,HS
1/2/24,PHI,EDM,EDM,PHI,,18,15,1,19,11,6,TRUE,FALSE,FALSE,FALSE,HW
1/2/24,OTT,VAN,VAN,OTT,,23,10,3,14,18,0,TRUE,FALSE,FALSE,FALSE,HW
1/2/24,TOR,LAK,TOR,LAK,,20,9,4,17,10,7,FALSE,TRUE,FALSE,FALSE,AW
1/2/24,DET,SJS,DET,SJS,,9,26,2,17,16,4,FALSE,TRUE,FALSE,FALSE,AW
1/3/24,NJD,WSH,NJD,WSH,,18,11,6,19,14,2,FALSE,TRUE,FALSE,FALSE,AW
1/3/24,TOR,ANA,TOR,,ANA,13,23,0,18,10,7,FALSE,FALSE,FALSE,TRUE,AS
1/4/24,PIT,BOS,PIT,BOS,,23,9,4,18,14,4,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,BUF,MTL,BUF,MTL,,16,19,2,15,19,4,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,CHI,NYR,NYR,CHI,,25,10,1,11,24,2,TRUE,FALSE,FALSE,FALSE,HW
1/4/24,CBJ,PHI,CBJ,,PHI,19,12,6,12,21,6,FALSE,FALSE,FALSE,TRUE,AS
1/4/24,COL,DAL,COL,,DAL,22,10,4,24,11,3,FALSE,FALSE,FALSE,TRUE,AS
1/4/24,TBL,MIN,TBL,MIN,,16,16,4,18,16,5,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,CGY,NSH,CGY,NSH,,21,16,1,16,17,4,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,VAN,STL,STL,VAN,,18,17,1,24,10,3,TRUE,FALSE,FALSE,FALSE,HW
1/4/24,NYI,ARI,NYI,ARI,,19,15,2,17,10,10,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,OTT,SEA,SEA,OTT,,15,14,9,14,19,0,TRUE,FALSE,FALSE,FALSE,HW
1/4/24,FLA,VGK,FLA,VGK,,22,11,5,23,12,2,FALSE,TRUE,FALSE,FALSE,AW
1/4/24,DET,LAK,DET,,LAK,20,10,4,18,16,4,FALSE,FALSE,FALSE,TRUE,AS
1/4/24,WPG,SJS,WPG,SJS,,9,27,2,23,10,3,FALSE,TRUE,FALSE,FALSE,AW
1/5/24,CHI,NJD,NJD,CHI,,20,14,2,11,25,2,TRUE,FALSE,FALSE,FALSE,HW
1/5/24,CAR,WSH,CAR,WSH,,18,12,6,21,13,4,FALSE,TRUE,FALSE,FALSE,AW
1/5/24,WPG,ANA,WPG,ANA,,13,23,1,24,10,3,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,CGY,PHI,CGY,PHI,,19,12,7,17,17,4,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,FLA,COL,FLA,COL,,25,11,3,24,12,2,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,TBL,BOS,BOS,TBL,,23,10,4,19,16,5,TRUE,FALSE,FALSE,FALSE,HW
1/6/24,STL,CAR,STL,,CAR,22,13,4,19,17,1,FALSE,FALSE,FALSE,TRUE,AS
1/6/24,MIN,CBJ,MIN,CBJ,,13,21,6,16,17,4,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,NYR,MTL,MTL,,NYR,16,20,2,26,10,1,FALSE,FALSE,TRUE,FALSE,HS
1/6/24,VAN,NJD,VAN,NJD,,21,14,2,24,11,3,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,BUF,PIT,BUF,PIT,,19,14,4,16,19,4,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,TOR,SJS,TOR,SJS,,9,28,2,19,10,7,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,NSH,DAL,NSH,DAL,,22,10,5,21,17,1,FALSE,TRUE,FALSE,FALSE,AW
1/6/24,OTT,EDM,EDM,OTT,,19,15,1,14,20,0,TRUE,FALSE,FALSE,FALSE,HW
1/6/24,NYI,VGK,VGK,NYI,,22,12,5,18,10,10,TRUE,FALSE,FALSE,FALSE,HW
1/7/24,CGY,CHI,CHI,CGY,,11,26,2,18,17,4,TRUE,FALSE,FALSE,FALSE,HW
1/7/24,LAK,WSH,WSH,LAK,,18,13,6,20,10,5,TRUE,FALSE,FALSE,FALSE,HW
1/7/24,WPG,ARI,WPG,ARI,,19,16,2,25,10,3,FALSE,TRUE,FALSE,FALSE,AW
1/7/24,DET,ANA,DET,ANA,,13,24,1,19,16,4,FALSE,TRUE,FALSE,FALSE,AW
1/8/24,VAN,NYR,VAN,NYR,,26,10,2,25,11,3,FALSE,TRUE,FALSE,FALSE,AW
1/8/24,PIT,PHI,PIT,PHI,,19,13,7,19,15,4,FALSE,TRUE,FALSE,FALSE,AW
1/8/24,DAL,MIN,DAL,MIN,,17,17,4,22,11,5,FALSE,TRUE,FALSE,FALSE,AW
1/8/24,BOS,COL,COL,,BOS,25,12,3,24,10,4,FALSE,FALSE,TRUE,FALSE,HS
1/9/24,SEA,BUF,SEA,BUF,,17,19,4,16,14,9,FALSE,TRUE,FALSE,FALSE,AW
1/9/24,LAK,TBL,TBL,,LAK,19,17,5,20,11,5,FALSE,FALSE,TRUE,FALSE,HS
1/9/24,SJS,TOR,TOR,SJS,,20,10,7,9,29,2,TRUE,FALSE,FALSE,FALSE,HW
1/9/24,VAN,NYI,VAN,NYI,,18,11,10,26,11,3,FALSE,TRUE,FALSE,FALSE,AW
1/9/24,ANA,NSH,ANA,NSH,,22,17,1,13,25,1,FALSE,TRUE,FALSE,FALSE,AW
1/9/24,FLA,STL,FLA,STL,,20,17,1,25,12,2,FALSE,TRUE,FALSE,FALSE,AW
1/9/24,CBJ,WPG,WPG,CBJ,,26,10,3,13,22,6,TRUE,FALSE,FALSE,FALSE,HW
1/9/24,EDM,CHI,EDM,CHI,,12,26,2,20,15,1,FALSE,TRUE,FALSE,FALSE,AW
1/9/24,BOS,ARI,ARI,,BOS,19,17,2,24,10,5,FALSE,FALSE,TRUE,FALSE,HS
1/9/24,OTT,CGY,CGY,OTT,,18,18,4,14,21,0,TRUE,FALSE,FALSE,FALSE,HW
1/10/24,MTL,PHI,PHI,,MTL,19,14,7,17,20,2,FALSE,FALSE,TRUE,FALSE,HS
1/10/24,MIN,DAL,DAL,MIN,,23,11,5,17,18,4,TRUE,FALSE,FALSE,FALSE,HW
1/10/24,VGK,COL,COL,VGK,,26,12,3,23,12,5,TRUE,FALSE,FALSE,FALSE,HW
1/11/24,OTT,BUF,BUF,OTT,,17,20,4,14,22,0,TRUE,FALSE,FALSE,FALSE,HW
1/11/24,ANA,CAR,CAR,ANA,,22,13,5,14,25,1,TRUE,FALSE,FALSE,FALSE,HW
1/11/24,EDM,DET,EDM,,DET,20,16,4,21,15,1,FALSE,FALSE,FALSE,TRUE,AS
1/11/24,LAK,FLA,FLA,,LAK,26,12,2,20,11,6,FALSE,FALSE,TRUE,FALSE,HS
1/11/24,SJS,MTL,SJS,MTL,,17,20,3,9,30,2,FALSE,TRUE,FALSE,FALSE,AW
1/11/24,VAN,PIT,VAN,,PIT,20,15,4,27,11,3,FALSE,FALSE,FALSE,TRUE,AS
1/11/24,NJD,TBL,TBL,,NJD,20,17,5,21,15,2,FALSE,FALSE,TRUE,FALSE,HS
1/11/24,SEA,WSH,SEA,WSH,,19,13,6,17,14,9,FALSE,TRUE,FALSE,FALSE,AW
1/11/24,TOR,NYI,NYI,,TOR,18,12,10,21,10,7,FALSE,FALSE,TRUE,FALSE,HS
1/11/24,NYR,STL,STL,NYR,,20,18,1,26,11,2,TRUE,FALSE,FALSE,FALSE,HW
1/11/24,CHI,WPG,WPG,CHI,,27,10,3,12,27,2,TRUE,FALSE,FALSE,FALSE,HW
1/11/24,CGY,ARI,CGY,ARI,,20,17,2,19,18,4,FALSE,TRUE,FALSE,FALSE,AW
1/11/24,BOS,VGK,VGK,,BOS,23,13,5,24,10,6,FALSE,FALSE,TRUE,FALSE,HS
1/12/24,NSH,DAL,NSH,DAL,,24,11,5,22,18,1,FALSE,TRUE,FALSE,FALSE,AW
1/12/24,PHI,MIN,PHI,,MIN,17,19,4,20,14,7,FALSE,FALSE,FALSE,TRUE,AS
1/13/24,NYR,WSH,WSH,NYR,,19,14,6,26,12,2,TRUE,FALSE,FALSE,FALSE,HW
1/13/24,VAN,BUF,VAN,BUF,,18,20,4,28,11,3,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,SJS,OTT,OTT,SJS,,14,23,0,10,30,2,TRUE,FALSE,FALSE,FALSE,HW
1/13/24,NJD,FLA,NJD,FLA,,27,12,2,21,15,3,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,PIT,CAR,CAR,,PIT,23,13,5,20,15,5,FALSE,FALSE,TRUE,FALSE,HS
1/13/24,SEA,CBJ,SEA,CBJ,,13,23,6,18,14,9,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,LAK,DET,DET,LAK,,20,16,5,20,11,7,TRUE,FALSE,FALSE,FALSE,HW
1/13/24,EDM,MTL,EDM,,MTL,17,21,3,22,15,1,FALSE,FALSE,FALSE,TRUE,AS
1/13/24,ANA,TBL,TBL,ANA,,21,17,5,14,26,1,TRUE,FALSE,FALSE,FALSE,HW
1/13/24,COL,TOR,COL,TOR,,21,10,8,27,12,3,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,PHI,WPG,PHI,WPG,,28,10,3,21,14,7,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,DAL,CHI,DAL,CHI,,12,28,2,24,12,5,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,ARI,MIN,ARI,MIN,,17,19,5,20,18,2,FALSE,TRUE,FALSE,FALSE,AW
1/13/24,NYI,NSH,NSH,NYI,,23,18,1,19,12,10,TRUE,FALSE,FALSE,FALSE,HW
1/13/24,BOS,STL,BOS,,STL,21,18,1,24,10,7,FALSE,FALSE,FALSE,TRUE,AS
1/13/24,CGY,VGK,CGY,VGK,,24,13,5,20,18,4,FALSE,TRUE,FALSE,FALSE,AW
1/14/24,WSH,NYR,NYR,WSH,,26,13,2,20,14,6,TRUE,FALSE,FALSE,FALSE,HW
1/14/24,DET,TOR,DET,TOR,,21,11,8,21,16,5,FALSE,TRUE,FALSE,FALSE,AW
1/15/24,NJD,BOS,BOS,NJD,,25,10,7,22,15,3,TRUE,FALSE,FALSE,FALSE,HW
1/15/24,SJS,BUF,BUF,SJS,,18,21,4,10,31,2,TRUE,FALSE,FALSE,FALSE,HW
1/15/24,VAN,CBJ,CBJ,,VAN,13,24,6,29,11,3,FALSE,FALSE,TRUE,FALSE,HS
1/15/24,ANA,FLA,ANA,,FLA,27,13,2,14,27,1,FALSE,FALSE,FALSE,TRUE,AS
1/15/24,LAK,CAR,LAK,CAR,,24,13,5,20,12,7,FALSE,TRUE,FALSE,FALSE,AW
1/15/24,NYI,MIN,MIN,NYI,,17,20,5,19,13,10,TRUE,FALSE,FALSE,FALSE,HW
1/15/24,SEA,PIT,PIT,SEA,,20,15,6,19,14,9,TRUE,FALSE,FALSE,FALSE,HW
1/15/24,COL,MTL,MTL,COL,,17,21,4,28,12,3,TRUE,FALSE,FALSE,FALSE,HW
1/15/24,PHI,STL,PHI,STL,,21,18,2,22,14,7,FALSE,TRUE,FALSE,FALSE,AW
1/15/24,NSH,VGK,VGK,NSH,,24,14,5,24,18,1,TRUE,FALSE,FALSE,FALSE,HW
1/16/24,SEA,NYR,NYR,SEA,,27,13,2,19,15,9,TRUE,FALSE,FALSE,FALSE,HW
1/16/24,COL,OTT,COL,OTT,,15,23,0,28,13,3,FALSE,TRUE,FALSE,FALSE,AW
1/16/24,ANA,WSH,WSH,ANA,,20,15,6,15,27,1,TRUE,FALSE,FALSE,FALSE,HW
1/16/24,LAK,DAL,DAL,LAK,,25,12,5,21,12,7,TRUE,FALSE,FALSE,FALSE,HW
1/16/24,NYI,WPG,WPG,NYI,,28,11,3,19,14,10,TRUE,FALSE,FALSE,FALSE,HW
1/16/24,SJS,CHI,CHI,,SJS,12,29,2,10,32,2,FALSE,FALSE,TRUE,FALSE,HS
1/16/24,ARI,CGY,CGY,,ARI,21,18,4,21,18,2,FALSE,FALSE,TRUE,FALSE,HS
1/16/24,TOR,EDM,EDM,TOR,,23,15,1,21,12,8,TRUE,FALSE,FALSE,FALSE,HW
1/17/24,DET,FLA,DET,,FLA,27,13,3,22,16,5,FALSE,FALSE,FALSE,TRUE,AS
1/17/24,MTL,NJD,MTL,NJD,,22,16,3,18,21,4,FALSE,TRUE,FALSE,FALSE,AW
1/17/24,CHI,BUF,BUF,CHI,,19,21,4,13,29,2,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,COL,BOS,BOS,COL,,26,10,7,29,13,3,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,MTL,OTT,OTT,MTL,,15,24,0,19,21,4,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,DAL,PHI,PHI,DAL,,23,14,7,26,12,5,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,MIN,TBL,TBL,MIN,,22,17,5,18,20,5,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,STL,WSH,WSH,STL,,21,15,6,21,19,2,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,TOR,CGY,TOR,CGY,,22,18,4,21,13,8,FALSE,TRUE,FALSE,FALSE,AW
1/18/24,SEA,EDM,EDM,SEA,,24,15,1,19,16,9,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,NSH,LAK,NSH,LAK,,21,13,7,24,19,1,FALSE,TRUE,FALSE,FALSE,AW
1/18/24,ARI,VAN,VAN,ARI,,29,11,4,21,18,3,TRUE,FALSE,FALSE,FALSE,HW
1/18/24,NYR,VGK,VGK,NYR,,25,14,5,28,13,2,TRUE,FALSE,FALSE,FALSE,HW
1/19/24,DET,CAR,CAR,DET,,24,14,5,23,16,5,TRUE,FALSE,FALSE,FALSE,HW
1/19/24,NJD,CBJ,NJD,CBJ,,14,24,6,22,17,3,FALSE,TRUE,FALSE,FALSE,AW
1/19/24,MIN,FLA,MIN,FLA,,27,13,4,18,21,5,FALSE,TRUE,FALSE,FALSE,AW
1/19/24,NYI,CHI,CHI,,NYI,13,30,2,19,15,10,FALSE,FALSE,TRUE,FALSE,HS
1/20/24,TBL,BUF,TBL,BUF,,20,21,4,23,17,5,FALSE,TRUE,FALSE,FALSE,AW
1/20/24,COL,PHI,COL,PHI,,24,14,7,29,14,3,FALSE,TRUE,FALSE,FALSE,AW
1/20/24,NSH,ARI,ARI,NSH,,21,19,3,25,19,1,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,WPG,OTT,WPG,,OTT,16,24,0,29,11,3,FALSE,FALSE,FALSE,TRUE,AS
1/20/24,MTL,BOS,BOS,MTL,,27,10,7,19,22,4,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,DAL,NJD,DAL,NJD,,23,17,3,26,13,5,FALSE,TRUE,FALSE,FALSE,AW
1/20/24,TOR,VAN,VAN,TOR,,30,11,4,22,13,8,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,WSH,STL,STL,WSH,,21,20,2,22,15,6,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,EDM,CGY,EDM,CGY,,22,19,4,25,15,1,FALSE,TRUE,FALSE,FALSE,AW
1/20/24,ANA,SJS,SJS,ANA,,10,32,3,15,28,1,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,PIT,VGK,VGK,PIT,,26,14,5,21,15,6,TRUE,FALSE,FALSE,FALSE,HW
1/20/24,NYR,LAK,LAK,NYR,,21,14,7,28,14,2,TRUE,FALSE,FALSE,FALSE,HW
1/21/24,OTT,PHI,OTT,PHI,,24,15,7,16,24,1,FALSE,TRUE,FALSE,FALSE,AW
1/21/24,MIN,CAR,MIN,CAR,,25,14,5,19,21,5,FALSE,TRUE,FALSE,FALSE,AW
1/21/24,TBL,DET,DET,TBL,,23,17,5,24,17,5,TRUE,FALSE,FALSE,FALSE,HW
1/21/24,DAL,NYI,NYI,,DAL,19,15,11,27,13,5,FALSE,FALSE,TRUE,FALSE,HS
1/21/24,NYR,ANA,NYR,ANA,,15,29,1,28,15,2,FALSE,TRUE,FALSE,FALSE,AW
1/21/24,TOR,SEA,TOR,SEA,,19,17,9,22,14,8,FALSE,TRUE,FALSE,FALSE,AW
1/22/24,WPG,BOS,BOS,WPG,,28,10,7,30,11,3,TRUE,FALSE,FALSE,FALSE,HW
1/22/24,VGK,NJD,NJD,,VGK,23,18,3,27,14,5,FALSE,FALSE,TRUE,FALSE,HS
1/22/24,FLA,NSH,FLA,NSH,,25,20,1,27,14,4,FALSE,TRUE,FALSE,FALSE,AW
1/22/24,PIT,ARI,ARI,PIT,,22,19,3,21,16,6,TRUE,FALSE,FALSE,FALSE,HW
1/22/24,CHI,VAN,VAN,CHI,,31,11,4,14,30,2,TRUE,FALSE,FALSE,FALSE,HW
1/22/24,SJS,LAK,SJS,,LAK,22,14,7,11,32,3,FALSE,FALSE,FALSE,TRUE,AS
1/23/24,DAL,DET,DAL,DET,,24,17,5,27,13,6,FALSE,TRUE,FALSE,FALSE,AW
1/23/24,OTT,MTL,OTT,MTL,,19,23,4,17,24,1,FALSE,TRUE,FALSE,FALSE,AW
1/23/24,TBL,PHI,TBL,PHI,,24,16,7,24,18,5,FALSE,TRUE,FALSE,FALSE,AW
1/23/24,VGK,NYI,VGK,NYI,,20,15,11,27,14,6,FALSE,TRUE,FALSE,FALSE,AW
1/23/24,WSH,MIN,MIN,WSH,,20,21,5,22,16,6,TRUE,FALSE,FALSE,FALSE,HW
1/23/24,STL,CGY,STL,CGY,,22,20,4,22,20,2,FALSE,TRUE,FALSE,FALSE,AW
1/23/24,CBJ,EDM,EDM,CBJ,,26,15,1,14,25,6,TRUE,FALSE,FALSE,FALSE,HW
1/23/24,BUF,ANA,ANA,BUF,,15,30,1,20,22,4,TRUE,FALSE,FALSE,FALSE,HW
1/23/24,NYR,SJS,SJS,,NYR,12,32,3,29,15,2,FALSE,FALSE,TRUE,FALSE,HS
1/24/24,ARI,FLA,FLA,ARI,,28,14,4,23,19,3,TRUE,FALSE,FALSE,FALSE,HW
1/24/24,WPG,TOR,TOR,,WPG,23,14,8,30,12,3,FALSE,FALSE,TRUE,FALSE,HS
1/24/24,CAR,BOS,CAR,BOS,,29,10,7,25,15,5,FALSE,TRUE,FALSE,FALSE,AW
1/24/24,WSH,COL,COL,WSH,,30,14,3,22,17,6,TRUE,FALSE,FALSE,FALSE,HW
1/24/24,CHI,SEA,SEA,CHI,,19,18,9,14,31,2,TRUE,FALSE,FALSE,FALSE,HW
1/24/24,STL,VAN,STL,,VAN,32,11,4,23,20,2,FALSE,FALSE,FALSE,TRUE,AS
1/24/24,BUF,LAK,BUF,LAK,,22,14,8,20,23,4,FALSE,TRUE,FALSE,FALSE,AW
1/25/24,NJD,CAR,CAR,NJD,,26,15,5,24,18,3,TRUE,FALSE,FALSE,FALSE,HW
1/25/24,PHI,DET,DET,PHI,,24,18,5,24,17,7,TRUE,FALSE,FALSE,FALSE,HW
1/25/24,NYI,MTL,MTL,NYI,,19,24,4,20,16,11,TRUE,FALSE,FALSE,FALSE,HW
1/25/24,BOS,OTT,BOS,OTT,,18,24,1,29,11,7,FALSE,TRUE,FALSE,FALSE,AW
1/25/24,ARI,TBL,TBL,ARI,,25,18,5,23,20,3,TRUE,FALSE,FALSE,FALSE,HW
1/25/24,ANA,DAL,DAL,,ANA,28,13,6,16,30,1,FALSE,FALSE,TRUE,FALSE,HS
1/25/24,NSH,MIN,NSH,MIN,,21,21,5,25,21,1,FALSE,TRUE,FALSE,FALSE,AW
1/25/24,CBJ,CGY,CBJ,CGY,,22,21,4,14,26,6,FALSE,TRUE,FALSE,FALSE,AW
1/25/24,CHI,EDM,EDM,CHI,,27,15,1,14,32,2,TRUE,FALSE,FALSE,FALSE,HW
1/26/24,VGK,NYR,VGK,NYR,,29,15,3,28,14,6,FALSE,TRUE,FALSE,FALSE,AW
1/26/24,FLA,PIT,FLA,,PIT,21,17,6,29,14,4,FALSE,FALSE,FALSE,TRUE,AS
1/26/24,LAK,COL,COL,LAK,,31,14,3,22,15,8,TRUE,FALSE,FALSE,FALSE,HW
1/26/24,STL,SEA,STL,,SEA,20,18,9,24,20,2,FALSE,FALSE,FALSE,TRUE,AS
1/27/24,BOS,PHI,BOS,PHI,,24,18,7,30,11,7,FALSE,TRUE,FALSE,FALSE,AW
1/27/24,WSH,DAL,DAL,,WSH,29,13,6,22,18,6,FALSE,FALSE,TRUE,FALSE,HS
1/27/24,NSH,EDM,EDM,NSH,,28,15,1,26,21,1,TRUE,FALSE,FALSE,FALSE,HW
1/27/24,BUF,SJS,BUF,SJS,,13,32,3,21,23,4,FALSE,TRUE,FALSE,FALSE,AW
1/27/24,ARI,CAR,CAR,ARI,,27,15,5,23,21,3,TRUE,FALSE,FALSE,FALSE,HW
1/27/24,VGK,DET,DET,VGK,,25,18,5,29,14,6,TRUE,FALSE,FALSE,FALSE,HW
1/27/24,NYR,OTT,NYR,OTT,,18,25,1,29,16,3,FALSE,TRUE,FALSE,FALSE,AW
1/27/24,MTL,PIT,PIT,,MTL,21,17,7,20,24,4,FALSE,FALSE,TRUE,FALSE,HS
1/27/24,NJD,TBL,TBL,NJD,,26,18,5,24,19,3,TRUE,FALSE,FALSE,FALSE,HW
1/27/24,TOR,WPG,TOR,WPG,,30,12,4,24,14,8,FALSE,TRUE,FALSE,FALSE,AW
1/27/24,FLA,NYI,FLA,,NYI,20,17,11,30,14,4,FALSE,FALSE,FALSE,TRUE,AS
1/27/24,ANA,MIN,ANA,MIN,,21,22,5,16,30,2,FALSE,TRUE,FALSE,FALSE,AW
